filepath,entropy,magic_mismatch,is_executable,file_size,modification_hour,size_zscore,anomaly_score,is_anomaly
/etc/asl/com.apple.mkb.internal,4.759069747769014,0,0,409,8,0.0,0.2565994457558906,0
/etc/asl/com.apple.cdscheduler,4.6170580494666424,0,0,216,8,0.0,0.2572638792140658,0
/etc/asl/com.apple.install,4.904531130321114,0,0,233,8,0.0,0.2587352826030526,0
/etc/asl/com.apple.authd,4.7743922062725295,0,0,190,8,0.0,0.2584798882690377,0
/etc/asl/com.apple.eventmonitor,4.388331089381393,0,0,153,8,0.0,0.2528167989538283,0
/etc/asl/com.apple.coreduetd,4.554286235238497,0,0,339,8,0.0,0.2546898369190774,0
/etc/asl/com.apple.mail,4.652397401048722,0,0,178,8,0.0,0.256775727486045,0
/etc/asl/com.apple.login.guest,4.722222465907859,0,0,318,8,0.0,0.2597179576631995,0
/etc/asl/com.apple.performance,4.430893259478805,0,0,149,8,0.0,0.2549092549326762,0
/etc/asl/com.apple.iokit.power,4.516633760545432,0,0,105,8,0.0,0.25628542318683,0
/etc/asl/com.apple.contacts.ContactsAutocomplete,5.0641769263276295,0,0,1378,8,0.0,0.25224346552952837,0
/etc/asl/com.apple.mkb,4.807030877840722,0,0,350,8,0.0,0.25808340614258674,0
/etc/asl/com.apple.MessageTracer,4.514171122787751,0,0,156,8,0.0,0.25628542318683,0
/etc/asl/com.apple.networking.boringssl,5.10071353452904,0,0,376,8,0.0,0.24799627438614802,0
/etc/security/audit_event,5.568162900305276,0,0,26649,8,0.07040287376527983,0.13527273750229712,0
/etc/security/audit_class,4.279005535287515,0,0,652,8,-0.1934759482179929,0.25233665382054005,0
/etc/security/audit_warn,4.717020800485409,0,1,1326,8,-0.18663460783192046,-0.1428976361205606,1
/etc/newsyslog.d/wifi.conf,3.9671727154795065,0,0,154,8,-0.5952035964181567,0.20657704451917558,0
/etc/newsyslog.d/com.apple.slapconfig.conf,3.9981362933478968,0,0,175,8,-0.5907925347787449,0.21228694101851003,0
/etc/newsyslog.d/com.apple.slapd.conf,3.87145784326778,0,0,165,8,-0.592893040321322,0.19302501517875975,0
/etc/newsyslog.d/com.apple.xscertd.conf,3.9884172588406828,0,0,176,8,-0.5905824842244872,0.2100702849171951,0
/etc/newsyslog.d/files.conf,4.142470491704721,0,0,154,8,-0.5952035964181567,0.22201843311140795,0
